x,y,z,h,local_x,local_y,local_z
399226.7895088582,6412016.399334394,125.47240350277112,14.439999999999998,-68.67,-4.86,-16.42
399208.333437542,6412087.809865351,125.46240350277111,14.43,-90.54,65.58,-16.43
399226.3880865539,6412011.182605522,125.46240350277111,14.43,-68.82000000000001,-10.09,-16.43
399250.53152078105,6412010.88080471,125.46240350277111,14.43,-44.69,-9.23,-16.43
399212.80620307225,6412068.011775327,125.45240350277112,14.419999999999998,-85.12,46.02,-16.44
399223.51133937103,6412045.410623659,125.45240350277112,14.419999999999998,-73.34,23.96,-16.44
399247.51838766196,6412069.924114483,125.45240350277112,14.419999999999998,-50.54,49.6,-16.44
399279.30390841386,6412105.235913793,125.44240350277111,14.41,-20.490000000000002,86.4,-16.45
399187.2639807886,6412014.949082402,125.41240350277111,14.379999999999999,-108.08,-8.21,-16.48
399187.6296810577,6411999.88404794,125.41240350277111,14.379999999999999,-106.99000000000001,-23.240000000000002,-16.48
399192.7721725208,6412085.455734738,125.41240350277111,14.379999999999999,-105.97,62.480000000000004,-16.48
399196.08414239873,6412060.887964074,125.41240350277111,14.379999999999999,-101.48,38.1,-16.48
399250.8194458281,6412040.140830329,125.40240350277111,14.369999999999997,-45.81,20.01,-16.490000000000002
399145.62750177056,6412096.886925398,125.40240350277111,14.369999999999997,-153.61,71.63,-16.490000000000002
399195.5171619507,6412031.030671275,125.39240350277112,14.36,-100.61,8.25,-16.5
399195.4738179721,6412015.995348822,125.39240350277112,14.36,-99.93,-6.7700000000000005,-16.5
399204.2298173953,6412082.220804457,125.39240350277112,14.36,-94.37,59.800000000000004,-16.5
399215.2306370939,6412024.184402379,125.39240350277112,14.36,-80.59,2.36,-16.5
399184.0511474298,6412044.277595861,125.38240350277111,14.349999999999998,-112.7,20.93,-16.51
399226.83451044915,6412036.250152385,125.38240350277111,14.349999999999998,-69.58,14.97,-16.51
399176.8536933862,6412072.566591164,125.38240350277111,14.349999999999998,-121.25,48.84,-16.51
399204.02936945274,6412057.2715615695,125.37240350277112,14.34,-93.37,34.87,-16.52
399226.7125495437,6412026.234423477,125.37240350277112,14.34,-69.22,4.96,-16.52
399275.6817184706,6412109.435025605,125.37240350277112,14.34,-24.310000000000002,90.42,-16.52
399274.3122148785,6412039.009370055,125.37240350277112,14.34,-22.29,20.01,-16.52
399157.8954738391,6412099.459737349,125.37240350277112,14.34,-141.48,74.79,-16.52
399228.8916097784,6412092.266046934,125.36240350277112,14.329999999999998,-70.22,71.02,-16.53
399251.5421232795,6412090.484351633,125.35240350277112,14.32,-47.51,70.33,-16.54
399258.98243484163,6412010.90428966,125.35240350277112,14.32,-36.25,-8.8,-16.54
399266.4078031178,6412038.068532808,125.35240350277112,14.32,-30.14,18.69,-16.54
399275.9685511611,6412084.001781082,125.35240350277112,14.32,-22.8,65.03,-16.54
399104.2543844983,6412000.325436352,125.35240350277112,14.32,-190.29,-26.810000000000002,-16.54
399108.3212039743,6412001.200810185,125.35240350277112,14.32,-186.27,-25.740000000000002,-16.54
399134.0929631784,6412096.030818238,125.35240350277112,14.32,-165.09,70.22,-16.54
399262.1279275388,6412007.4089247715,125.34240350277112,14.309999999999999,-32.94,-12.14,-16.55
399183.54435077484,6412014.00692925,125.33240350277111,14.3,-111.75,-9.33,-16.56
399199.0370783448,6412006.623082525,125.33240350277111,14.3,-95.92,-15.96,-16.56
399211.22507743863,6412023.125869504,125.31240350277112,14.279999999999998,-84.54,1.11,-16.580000000000002
399199.66535745,6412031.1011985745,125.29240350277112,14.259999999999998,-96.47,8.52,-16.6
399168.89659249445,6412070.947503335,125.29240350277112,14.259999999999998,-129.12,46.84,-16.6
399240.319276006,6412093.39761425,125.28240350277112,14.25,-58.86,72.7,-16.61
399228.05433358566,6412066.566570895,125.27240350277111,14.239999999999998,-69.82000000000001,45.31,-16.62
399244.1981098224,6412114.275189497,125.27240350277111,14.239999999999998,-55.99,93.74,-16.62
399235.9027223943,6412093.159802989,125.26240350277112,14.23,-63.26,72.25,-16.63
399250.23100651015,6412015.4505520975,125.26240350277112,14.23,-45.21,-4.68,-16.63
399118.1045154798,6412076.907823176,125.26240350277112,14.23,-180.14000000000001,50.35,-16.63
399129.438301957,6412054.887101478,125.26240350277112,14.23,-167.76,28.900000000000002,-16.63
399130.1232809043,6412094.469977872,125.25240350277112,14.219999999999999,-168.98,68.47,-16.64
399184.5857572959,6412074.086389735,125.22240350277112,14.189999999999998,-113.60000000000001,50.730000000000004,-16.67
399211.374016711,6412028.5049323505,125.22240350277112,14.189999999999998,-84.65,6.49,-16.67
399231.738478836,6412066.979818736,125.22240350277112,14.189999999999998,-66.16,45.9,-16.67
399176.72282008635,6412062.781558095,125.22240350277112,14.189999999999998,-120.91,39.06,-16.67
399176.3280347511,6412037.331083747,125.21240350277111,14.18,-120.08,13.620000000000001,-16.68
399195.1676996709,6411995.296109908,125.20240350277112,14.169999999999998,-99.24000000000001,-27.46,-16.69
399271.8744197775,6412114.363887204,125.20240350277112,14.169999999999998,-28.35,95.16,-16.69
399188.4426283308,6412085.153663375,125.19240350277111,14.16,-110.28,61.97,-16.7
399247.37934315065,6412095.0999514405,125.19240350277111,14.16,-51.89,74.74,-16.7
399278.3357654411,6412030.2556770705,125.19240350277111,14.16,-17.85,11.46,-16.7
399171.27477331075,6411997.05754965,125.19240350277111,14.16,-123.19,-26.85,-16.7
399185.0824153985,6412093.545026142,125.18240350277111,14.149999999999999,-114.04,70.19,-16.71
399223.95614449045,6412060.46665728,125.18240350277111,14.149999999999999,-73.62,39.02,-16.71
399175.42789334216,6411997.4381991,125.18240350277111,14.149999999999999,-119.06,-26.27,-16.71
399274.6071548281,6412059.268637327,125.17240350277112,14.14,-22.97,40.26,-16.72
399203.59811177163,6412032.10316836,125.16240350277111,14.129999999999999,-92.59,9.71,-16.73
399113.23545027175,6412042.121781376,125.16240350277111,14.129999999999999,-183.33,15.370000000000001,-16.73
399219.91759383224,6412059.970362428,125.15240350277111,14.119999999999997,-77.63,38.33,-16.740000000000002
399255.8569434819,6412096.093275472,125.14240350277112,14.11,-43.47,76.14,-16.75
399137.8537877232,6412095.749573248,125.14240350277112,14.11,-161.32,70.12,-16.75
399260.3337533438,6412117.1222596,125.13240350277111,14.099999999999998,-40.01,97.36,-16.76
399259.6098311384,6412091.697648753,125.13240350277111,14.099999999999998,-39.51,71.93,-16.76
399222.38868019666,6412005.678629794,125.12240350277112,14.09,-72.55,-15.780000000000001,-16.77
399109.0722145363,6412045.896429468,125.12240350277112,14.09,-187.67000000000002,18.94,-16.77
399112.5305199363,6412001.708903809,125.12240350277112,14.09,-182.09,-25.03,-16.77
399163.9335940153,6412030.469390161,125.12240350277112,14.09,-132.13,6.17,-16.77
399193.34782809153,6412095.329473679,125.11240350277112,14.079999999999998,-105.87,72.37,-16.78
399156.5547041398,6412049.586494656,125.11240350277112,14.079999999999998,-140.42000000000002,24.91,-16.78
399192.53537560237,6412080.331193079,125.09240350277112,14.059999999999999,-105.96000000000001,57.35,-16.8
399172.0926637118,6412046.675650733,125.09240350277112,14.059999999999999,-124.76,22.75,-16.8
399215.0517325551,6412018.806782723,125.08240350277111,14.05,-80.51,-3.02,-16.81
399254.8844937902,6412035.990470698,125.08240350277111,14.05,-41.550000000000004,16.06,-16.81
399141.7174713138,6412096.564649392,125.08240350277111,14.05,-157.5,71.12,-16.81
399208.00641649886,6412077.693885061,125.07240350277112,14.04,-90.38,55.46,-16.82
399164.51283145056,6412045.198578327,125.07240350277112,14.04,-132.26,20.91,-16.82
399222.72223116754,6412030.481299888,125.06240350277112,14.029999999999998,-73.41,9.01,-16.830000000000002
399252.3592724975,6412105.372278526,125.06240350277112,14.029999999999998,-47.410000000000004,85.24,-16.830000000000002
399201.1639011429,6412096.5148436865,125.05240350277111,14.02,-98.12,73.93,-16.84
399195.69890065124,6412046.029293578,125.03240350277112,14.0,-101.15,23.240000000000002,-16.86
399251.560732,6412095.859679877,125.03240350277112,14.0,-47.75,75.7,-16.86
399275.49076189916,6412104.63865869,125.03240350277112,14.0,-24.27,85.62,-16.86
399259.01119158283,6412046.424030269,125.02240350277111,13.989999999999998,-37.93,26.68,-16.87
399270.30278126255,6412038.701893098,125.02240350277111,13.989999999999998,-26.28,19.51,-16.87
399109.2961888709,6412041.400449541,125.02240350277111,13.989999999999998,-187.23,14.46,-16.87
399117.1856488406,6412047.227663402,125.02240350277111,13.989999999999998,-179.63,20.66,-16.87
399167.9563058218,6412041.238340423,125.02240350277111,13.989999999999998,-128.63,17.12,-16.87
399190.9160609333,6412005.342271764,125.01240350277112,13.98,-103.97,-17.63,-16.88
399144.77107802115,6412032.33338608,125.01240350277112,13.98,-151.36,7.11,-16.88
399191.016871053,6411994.755164637,125.00240350277112,13.969999999999999,-103.36,-28.2,-16.89
399252.10414687847,6412085.731812365,124.99240350277111,13.96,-46.72,65.61,-16.9
399175.7524020289,6412042.424672559,124.98240350277112,13.95,-120.9,18.68,-16.91
399195.63488434197,6412026.199414561,124.96240350277111,13.93,-100.26,3.43,-16.93
399223.03687185346,6412036.182764721,124.96240350277111,13.93,-73.37,14.72,-16.93
399232.1989674611,6412092.547267771,124.96240350277111,13.93,-66.93,71.46000000000001,-16.93
399132.20356032765,6411994.854570746,124.96240350277111,13.93,-162.11,-30.93,-16.93
399275.5381071203,6412114.768108746,124.93240350277111,13.899999999999999,-24.71,95.74000000000001,-16.96
399176.81924581405,6412077.46391833,124.93240350277111,13.899999999999999,-121.52,53.730000000000004,-16.96
399104.83502628613,6412020.280607488,124.91240350277111,13.879999999999999,-190.67000000000002,-6.8500000000000005,-16.98
399267.69665162935,6412113.26359029,124.90240350277111,13.869999999999997,-32.47,93.86,-16.990000000000002
399183.37939706416,6412008.918973838,124.89240350277112,13.86,-111.67,-14.42,-17.0
399243.5584405504,6412068.773280494,124.89240350277112,13.86,-54.44,48.26,-17.0
399203.8030191711,6412037.189199518,124.88240350277111,13.849999999999998,-92.63,14.8,-17.01
399207.33439002495,6412027.778422723,124.88240350277111,13.849999999999998,-88.65,5.57,-17.01
399220.1475259784,6412084.9081737045,124.88240350277111,13.849999999999998,-78.60000000000001,63.25,-17.01
399113.286568932,6412046.924883173,124.88240350277111,13.849999999999998,-183.51,20.17,-17.01
399264.0260766658,6412117.705310615,124.87240350277112,13.84,-36.35,98.12,-17.02
399267.6032128014,6412103.216452927,124.87240350277112,13.84,-32.08,83.82000000000001,-17.02
399275.0054991794,6412074.607233147,124.86240350277112,13.829999999999998,-23.31,55.6,-17.03
399199.5546887979,6412021.735679238,124.85240350277112,13.82,-96.13,-0.84,-17.04
399263.73600903153,6412107.317237608,124.85240350277112,13.82,-36.14,87.73,-17.04
399274.43474790023,6412034.277997563,124.85240350277112,13.82,-21.94,15.290000000000001,-17.04
399184.5229015479,6412079.225363286,124.83240350277111,13.8,-113.91,55.86,-17.06
399140.52613793785,6412031.917112508,124.83240350277111,13.8,-155.58,6.49,-17.06
399155.3265044963,6411994.151397239,124.83240350277111,13.8,-138.98,-30.52,-17.06
399199.6342678507,6412016.736062534,124.81240350277112,13.779999999999998,-95.81,-5.83,-17.080000000000002
399218.9083663182,6412010.121198345,124.81240350277112,13.779999999999998,-76.24,-11.51,-17.080000000000002
399175.831805495,6412027.443507881,124.81240350277112,13.779999999999998,-120.10000000000001,3.72,-17.080000000000002
399195.2238179285,6412005.815589495,124.80240350277111,13.77,-99.69,-16.95,-17.09
399219.18172011594,6412039.702296662,124.80240350277111,13.77,-77.39,18.05,-17.09
399152.59679518203,6412048.685852285,124.80240350277111,13.77,-144.33,23.82,-17.09
399188.97629205894,6412094.779134951,124.79240350277112,13.759999999999998,-110.21000000000001,71.61,-17.1
399270.97980994155,6412078.535442174,124.79240350277112,13.759999999999998,-27.52,59.33,-17.1
399168.6871639528,6412075.953373859,124.78240350277112,13.75,-129.57,51.83,-17.11
399216.6319551398,6412089.242312797,124.77240350277111,13.739999999999998,-82.32000000000001,67.41,-17.12
399216.3284699569,6412069.013491852,124.77240350277111,13.739999999999998,-81.65,47.19,-17.12
399223.98292476276,6412105.507516317,124.77240350277111,13.739999999999998,-75.76,84.01,-17.12
399279.3811049999,6412115.153682729,124.77240350277111,13.739999999999998,-20.89,96.31,-17.12
399149.5817900273,6412098.12813625,124.77240350277111,13.739999999999998,-149.72,73.06,-17.12
399220.4585874077,6412069.955898265,124.76240350277112,13.73,-77.57000000000001,48.33,-17.13
399110.0417709894,6412070.808630502,124.76240350277112,13.73,-187.9,43.87,-17.13
399116.1093525209,6411986.839523954,124.76240350277112,13.73,-177.8,-39.71,-17.13
399133.6330173014,6412080.244667669,124.76240350277112,13.73,-164.79,54.43,-17.13
399256.48486880603,6412116.406586619,124.75240350277112,13.719999999999999,-43.82,96.46000000000001,-17.14
399275.5717681532,6412119.832352712,124.75240350277112,13.719999999999999,-24.92,100.8,-17.14
399100.2253411991,6411999.818672012,124.74240350277111,13.709999999999997,-194.29,-27.51,-17.150000000000002
399133.5686204506,6412064.980092566,124.74240350277111,13.709999999999997,-164.12,39.18,-17.150000000000002
399131.9448463246,6412009.854382981,124.72240350277112,13.689999999999998,-163.09,-15.96,-17.17
399278.86533687345,6412059.544110864,124.70240350277112,13.669999999999998,-18.73,40.74,-17.19
399116.81508538383,6411997.127484934,124.69240350277111,13.66,-177.59,-29.400000000000002,-17.2
399121.8874206196,6412062.9496811535,124.69240350277111,13.66,-175.69,36.59,-17.2
399239.81095848884,6412073.489017785,124.68240350277111,13.649999999999999,-58.410000000000004,52.79,-17.21
399238.80541336094,6412033.070595264,124.68240350277111,13.649999999999999,-57.47,12.370000000000001,-17.21
399188.9434015775,6412099.916665312,124.67240350277112,13.64,-110.49000000000001,76.74,-17.22
399212.4978886632,6412083.644706668,124.67240350277112,13.64,-86.18,61.620000000000005,-17.22
399176.2753818485,6412047.255106503,124.67240350277112,13.64,-120.61,23.53,-17.22
399271.5220162948,6412103.928758467,124.66240350277111,13.629999999999999,-28.2,84.72,-17.23
399270.683173543,6412058.656697073,124.66240350277111,13.629999999999999,-26.86,39.46,-17.23
399149.0299395647,6412057.567723764,124.66240350277111,13.629999999999999,-148.32,32.52,-17.23
399248.26781567675,6412115.210493867,124.65240350277111,13.619999999999997,-51.97,94.87,-17.240000000000002
399110.3259131289,6412086.062622214,124.65240350277111,13.619999999999997,-188.35,59.120000000000005,-17.240000000000002
399108.69689952617,6412021.265967868,124.65240350277111,13.619999999999997,-186.86,-5.68,-17.240000000000002
399244.13856243866,6412093.914480913,124.64240350277112,13.61,-55.07,73.4,-17.25
399141.45786338934,6412081.820067206,124.64240350277112,13.61,-157.05,56.38,-17.25
399185.0191670327,6412099.715212495,124.63240350277111,13.599999999999998,-114.4,76.35000000000001,-17.26
399208.17569977685,6412082.871736272,124.63240350277111,13.599999999999998,-90.46000000000001,60.64,-17.26
399197.00400739245,6412101.19037403,124.59240350277112,13.559999999999999,-102.5,78.4,-17.3
399129.57004632964,6412079.449201211,124.59240350277112,13.559999999999999,-168.81,53.44,-17.3
399274.02069458686,6412009.258949622,124.58240350277111,13.55,-21.150000000000002,-9.72,-17.31
399118.2821657964,6412087.8719711285,124.58240350277111,13.55,-180.49,61.31,-17.31
399143.84352287924,6412027.001834576,124.58240350277111,13.55,-152.03,1.74,-17.31
399172.2732646997,6412051.672748219,124.58240350277111,13.55,-124.82000000000001,27.75,-17.31
399203.032925686,6412022.238936777,124.57240350277112,13.54,-92.68,-0.17,-17.32
399223.74427179707,6412070.618603397,124.57240350277112,13.54,-74.32000000000001,49.15,-17.32
399278.5531670996,6412039.966461617,124.57240350277112,13.54,-18.1,21.17,-17.32
399132.3360135667,6412019.8471347615,124.56240350277112,13.529999999999998,-163.18,-5.96,-17.330000000000002
399113.64109771,6412066.55055028,124.55240350277111,13.52,-184.1,39.79,-17.34
399121.86691049545,6412072.501726973,124.55240350277111,13.52,-176.17000000000002,46.13,-17.34
399128.7149975648,6412044.650044735,124.55240350277111,13.52,-167.99,18.64,-17.34
399148.0308532111,6412002.732298842,124.55240350277111,13.52,-146.68,-22.3,-17.34
399184.21849307563,6412053.780547795,124.54240350277112,13.509999999999998,-112.99000000000001,30.43,-17.35
399117.1422271889,6412042.584376358,124.54240350277112,13.509999999999998,-179.45000000000002,16.02,-17.35
399129.35434111994,6412069.357894493,124.54240350277112,13.509999999999998,-168.54,43.35,-17.35
399236.24489627156,6412107.539991342,124.53240350277112,13.5,-63.61,86.63,-17.36
399144.8505888694,6412057.05818695,124.53240350277112,13.5,-152.47,31.810000000000002,-17.36
399105.6311588604,6412045.541555072,124.52240350277111,13.489999999999998,-191.09,18.42,-17.37
399135.68212554045,6412000.3535964815,124.52240350277111,13.489999999999998,-158.9,-25.27,-17.37
399172.86972935125,6412081.5186094055,124.52240350277111,13.489999999999998,-125.66,57.59,-17.37
399177.36766975827,6412092.384810768,124.52240350277111,13.489999999999998,-121.69,68.66,-17.37
399263.27676516044,6412056.830878113,124.51240350277112,13.48,-34.17,37.28,-17.38
399270.74015601305,6412048.822570116,124.51240350277112,13.48,-26.330000000000002,29.64,-17.38
399173.4167234865,6412092.044482168,124.51240350277112,13.48,-125.62,68.13,-17.38
399222.9098725143,6412025.646675734,124.50240350277112,13.469999999999999,-72.99,4.19,-17.39
399278.18414474546,6412010.269831801,124.50240350277112,13.469999999999999,-17.04,-8.51,-17.39
399128.5595283647,6412024.584292086,124.50240350277112,13.469999999999999,-167.18,-1.41,-17.39
399248.2164692131,6412109.986916208,124.49240350277111,13.459999999999997,-51.77,89.65,-17.400000000000002
399262.43569007225,6412037.28871363,124.49240350277111,13.459999999999997,-34.07,17.72,-17.400000000000002
399231.9072810511,6412072.147681525,124.48240350277112,13.45,-66.24,51.07,-17.41
399126.0538028534,6412093.9551493665,124.48240350277112,13.45,-173.02,67.76,-17.41
399125.6360015573,6412073.431486388,124.48240350277112,13.45,-172.45000000000002,47.24,-17.41
399173.5230371149,6412102.151069002,124.48240350277112,13.45,-126.0,78.23,-17.41
399172.4754156107,6412036.745741319,124.48240350277112,13.45,-123.9,12.85,-17.41
399199.7216806625,6412027.073826269,124.47240350277112,13.439999999999998,-96.22,4.5,-17.42
399235.8425800458,6412072.578868052,124.46240350277111,13.43,-62.33,51.69,-17.43
399105.7819179516,6412070.082715837,124.46240350277111,13.43,-192.12,42.94,-17.43
399255.611234169,6412091.199429647,124.44240350277111,13.41,-43.480000000000004,71.24,-17.45
399116.5076808841,6412022.341465231,124.44240350277111,13.41,-179.11,-4.23,-17.45
399125.9105746526,6412078.924637543,124.44240350277111,13.41,-172.44,52.74,-17.45
399128.0747173398,6412019.091254833,124.42240350277112,13.39,-167.4,-6.92,-17.47
399136.1838220768,6412020.332592967,124.42240350277112,13.39,-159.36,-5.29,-17.47
399168.7616722552,6412036.133687166,124.42240350277112,13.39,-127.58,12.06,-17.47
399101.43895621324,6412059.939896541,124.41240350277111,13.379999999999999,-195.97,32.6,-17.48
399140.1783332702,6412000.998046675,124.41240350277111,13.379999999999999,-154.44,-24.41,-17.48
399160.69758509716,6412034.579821561,124.41240350277111,13.379999999999999,-135.56,10.120000000000001,-17.48
399278.55971040745,6412050.288097009,124.40240350277111,13.369999999999997,-18.59,31.48,-17.490000000000002
399163.5479328899,6412025.372041295,124.40240350277111,13.369999999999997,-132.27,1.06,-17.490000000000002
399206.87907658383,6412017.90889945,124.39240350277112,13.36,-88.63,-4.3100000000000005,-17.5
399216.3548373711,6412084.319944898,124.39240350277112,13.36,-82.36,62.480000000000004,-17.5
399232.18396345363,6412106.994716504,124.39240350277112,13.36,-67.64,85.89,-17.5
399136.0379969861,6412015.433936515,124.38240350277111,13.349999999999998,-159.27,-10.19,-17.51
399136.01164295216,6411995.762429062,124.38240350277111,13.349999999999998,-158.35,-29.84,-17.51
399139.842406693,6412026.243435429,124.38240350277111,13.349999999999998,-155.99,0.79,-17.51
399144.2285433432,6412001.944301593,124.38240350277111,13.349999999999998,-150.44,-23.27,-17.51
399215.0596211384,6412008.784799997,124.37240350277112,13.34,-80.02,-13.030000000000001,-17.52
399117.3047233678,6412057.183461775,124.37240350277112,13.34,-179.99,30.61,-17.52
399113.7164610972,6412061.671275707,124.36240350277112,13.329999999999998,-183.79,34.92,-17.53
399112.47153554106,6412021.895112489,124.36240350277112,13.329999999999998,-183.12,-4.87,-17.53
399127.6550051718,6411994.162583757,124.36240350277112,13.329999999999998,-166.62,-31.84,-17.53
399151.7181971765,6412028.364590868,124.36240350277112,13.329999999999998,-144.23,3.48,-17.53
399117.8010665257,6412067.281275574,124.35240350277112,13.32,-179.98,40.72,-17.54
399153.51839546114,6412083.411722366,124.35240350277112,13.32,-145.08,58.550000000000004,-17.54
399259.9707047891,6412096.696075527,124.34240350277112,13.309999999999999,-39.39,76.94,-17.55
399171.43825446424,6412026.643939662,124.34240350277112,13.309999999999999,-124.45,2.71,-17.55
399228.0505467664,6412076.257973564,124.33240350277111,13.3,-70.29,54.99,-17.56
399259.4675102391,6412102.046476935,124.33240350277111,13.3,-40.15,82.26,-17.56
399168.35605713364,6412046.004628172,124.32240350277112,13.29,-128.46,21.900000000000002,-17.57
399151.20023555006,6411993.288898206,124.31240350277112,13.279999999999998,-143.06,-31.580000000000002,-17.580000000000002
399172.95427177276,6412071.633097149,124.31240350277112,13.279999999999998,-125.10000000000001,47.72,-17.580000000000002
399219.01426056854,6412029.9891067995,124.30240350277111,13.27,-77.09,8.34,-17.59
399155.80632278445,6412029.058729913,124.30240350277111,13.27,-140.18,4.37,-17.59
399169.3011384485,6412095.977020761,124.30240350277111,13.27,-129.92000000000002,71.86,-17.59
399173.2673648362,6412096.426740945,124.30240350277111,13.27,-125.98,72.5,-17.59
399227.9822237383,6412071.305526498,124.29240350277112,13.259999999999998,-70.12,50.04,-17.6
399171.91820264206,6412041.598164808,124.29240350277112,13.259999999999998,-124.69,17.67,-17.6
399215.1901635056,6412029.372355917,124.28240350277112,13.25,-80.88,7.54,-17.61
399167.80907637853,6412031.113700998,124.28240350277112,13.25,-128.29,7.0,-17.61
399279.52819769323,6412110.100756476,124.27240350277111,13.239999999999998,-20.5,91.27,-17.62
399228.5836129219,6412101.461509834,124.26240350277112,13.23,-70.97,80.19,-17.63
399260.2039426915,6412111.932495713,124.26240350277112,13.23,-39.89,92.17,-17.63
399141.2038780911,6412056.382834821,124.25240350277112,13.219999999999999,-156.08,30.96,-17.64
399105.62725813955,6412055.022719811,124.24240350277111,13.209999999999997,-191.55,27.89,-17.650000000000002
399152.17038435995,6412034.219616638,124.24240350277111,13.209999999999997,-144.06,9.35,-17.650000000000002
399135.92169493565,6412005.327830747,124.23240350277112,13.2,-158.9,-20.29,-17.66
399160.25047257607,6412039.847429215,124.23240350277112,13.2,-136.26,15.36,-17.66
399159.9263379112,6412029.791379458,124.23240350277112,13.2,-136.1,5.3,-17.66
399168.8548901401,6412080.891021874,124.23240350277112,13.2,-129.64000000000001,56.77,-17.66
399266.9990831173,6412032.884086073,124.22240350277112,13.189999999999998,-29.3,13.540000000000001,-17.67
399128.06936396146,6412009.210072145,124.22240350277112,13.189999999999998,-166.93,-16.79,-17.67
399168.0252398028,6412026.247668387,124.22240350277112,13.189999999999998,-127.84,2.15,-17.67
399215.18541455996,6412039.043781736,124.21240350277111,13.18,-81.35000000000001,17.2,-17.68
399240.31352609803,6412108.245080937,124.21240350277111,13.18,-59.58,87.53,-17.68
399155.9464635639,6412034.878726524,124.20240350277112,13.169999999999998,-140.32,10.19,-17.69
399203.07803431817,6412007.169319489,124.19240350277111,13.16,-91.91,-15.22,-17.7
399183.099506819,6412004.146913334,124.18240350277111,13.149999999999999,-111.72,-19.2,-17.71
399247.90588198643,6412089.818506863,124.18240350277111,13.149999999999999,-51.11,69.49,-17.71
399266.94730128744,6412057.585175495,124.18240350277111,13.149999999999999,-30.54,38.21,-17.71
399137.47064581455,6412090.91240442,124.18240350277111,13.149999999999999,-161.47,65.27,-17.71
399137.3156442974,6412075.221694602,124.18240350277111,13.149999999999999,-160.87,49.59,-17.71
399175.12891070545,6412003.079112979,124.18240350277111,13.149999999999999,-119.63,-20.650000000000002,-17.71
399228.47672717733,6412106.102024401,124.17240350277112,13.14,-71.3,84.82000000000001,-17.72
399263.56949823006,6412101.989079,124.17240350277112,13.14,-36.050000000000004,82.4,-17.72
399118.25289601594,6412092.668933009,124.17240350277112,13.14,-180.75,66.1,-17.72
399169.08446850494,6412101.664028246,124.17240350277112,13.14,-130.41,77.53,-17.72
399124.3491523632,6412003.682638232,124.16240350277111,13.129999999999999,-170.38,-22.490000000000002,-17.73
399255.8065069277,6412100.450746775,124.15240350277111,13.119999999999997,-43.730000000000004,80.49,-17.740000000000002
399271.59688263084,6412119.202840927,124.15240350277111,13.119999999999997,-28.86,99.98,-17.740000000000002
399133.27842292655,6412074.545127085,124.15240350277111,13.119999999999997,-164.87,48.72,-17.740000000000002
399137.6506289892,6412080.721947804,124.15240350277111,13.119999999999997,-160.8,55.1,-17.740000000000002
399162.01999672776,6412094.465539619,124.14240350277112,13.11,-137.12,70.0,-17.75
399264.0277864947,6412112.959734034,124.13240350277111,13.099999999999998,-36.12,93.38,-17.76
399177.105946007,6412087.78207238,124.12240350277112,13.09,-121.73,64.05,-17.77
399133.6759350415,6412069.910638536,124.10240350277112,13.07,-164.25,44.11,-17.79
399186.99686091044,6412029.358615599,124.09240350277112,13.059999999999999,-109.04,6.17,-17.8
399238.2190764896,6412002.603527649,124.09240350277112,13.059999999999999,-56.59,-18.09,-17.8
399224.60620818264,6412100.571818008,124.08240350277111,13.05,-74.9,79.11,-17.81
399224.1315516984,6412085.727465508,124.08240350277111,13.05,-74.66,64.26,-17.81
399153.1781096078,6412058.469214362,124.08240350277111,13.05,-144.22,33.62,-17.81
399260.00602309353,6412031.949414203,124.07240350277112,13.04,-36.24,12.27,-17.82
399175.6883857195,6412022.594793538,124.07240350277112,13.04,-120.01,-1.1300000000000001,-17.82
399227.8291667137,6412086.420389166,124.06240350277112,13.029999999999998,-71.0,65.13,-17.830000000000002
399120.19138390786,6412017.548706941,124.06240350277112,13.029999999999998,-175.20000000000002,-8.84,-17.830000000000002
399132.41899628966,6412025.519710356,124.06240350277112,13.029999999999998,-163.37,-0.29,-17.830000000000002
399267.84266829485,6412107.980449261,124.05240350277111,13.02,-32.07,88.59,-17.84
399105.0009421229,6412025.388539743,124.05240350277111,13.02,-190.75,-1.74,-17.84
399117.01821214176,6412052.481801291,124.05240350277111,13.02,-180.05,25.900000000000002,-17.84
399128.0825442382,6411999.29796206,124.05240350277111,13.02,-166.44,-26.69,-17.84
399125.46592227137,6412058.882824142,124.04240350277112,13.009999999999998,-171.92000000000002,32.7,-17.85
399130.0135019211,6412063.9198886985,124.04240350277112,13.009999999999998,-167.62,37.95,-17.85
399172.64805034205,6412062.156856944,124.04240350277112,13.009999999999998,-124.95,38.24,-17.85
399220.91196060856,6412099.948813306,124.03240350277112,13.0,-78.56,78.31,-17.86
399133.07973702985,6412035.289235505,124.03240350277112,13.0,-163.18,9.5,-17.86
399156.25693263655,6412003.90793369,124.03240350277112,13.0,-138.52,-20.73,-17.86
399171.68161067844,6412021.926771256,124.03240350277112,13.0,-123.98,-1.99,-17.86
399176.9026505229,6412057.576881255,124.02240350277111,12.989999999999998,-120.48,33.87,-17.87
399105.0753273959,6412040.6526337825,124.01240350277112,12.98,-191.41,13.51,-17.88
399251.8436479814,6412100.070945547,124.00240350277112,12.969999999999999,-47.67,79.92,-17.89
399164.2790710406,6412050.946478469,124.00240350277112,12.969999999999999,-132.77,26.64,-17.89
399210.80022370734,6412008.899837053,123.98240350277112,12.95,-84.28,-13.120000000000001,-17.91
399165.43564450764,6412095.332228863,123.98240350277112,12.95,-133.75,71.03,-17.91
