x,y,z,h,local_x,local_y,local_z
432693.3137480392,6424275.341983448,132.82860694254558,32.2,161.16,137.9,-26.79
432733.75944874063,6424194.623272512,132.82860694254558,32.2,205.03,58.99,-26.79
432702.0489542169,6424272.244537234,132.80860694254557,32.18,170.02,135.18,-26.810000000000002
432724.49171999283,6424158.497472814,132.80860694254557,32.18,197.32,22.5,-26.810000000000002
432749.027235236,6424193.777757559,132.78860694254556,32.16,220.32,58.800000000000004,-26.830000000000002
432722.1337594424,6424260.732639083,132.76860694254557,32.14,190.58,124.54,-26.85
432732.8568081714,6424233.05733735,132.76860694254557,32.14,202.48000000000002,97.35000000000001,-26.85
432646.5131940611,6424165.567974467,132.75860694254555,32.13,119.11,26.22,-26.86
432650.9763739881,6424154.586475254,132.75860694254555,32.13,124.04,15.44,-26.86
432698.55054165685,6424206.363956563,132.73860694254557,32.11,169.35,69.21000000000001,-26.88
432683.06959500606,6424186.619671548,132.72860694254558,32.1,154.73,48.82,-26.89
432700.97583112353,6424162.129258972,132.72860694254558,32.1,173.67000000000002,25.12,-26.89
432638.4005930554,6424169.179193779,132.71860694254556,32.09,110.85000000000001,29.48,-26.900000000000002
432613.97292220785,6424172.089416617,132.70860694254557,32.08,86.32000000000001,31.34,-26.91
432583.7465891107,6424173.056519257,132.67860694254557,32.05,56.08,31.01,-26.94
432703.22952795954,6424175.925303715,132.65860694254556,32.03,175.33,39.0,-26.96
432479.4840599073,6424188.992328124,132.63860694254558,32.010000000000005,-48.77,42.46,-26.98
432672.6003831673,6424156.781179571,132.62860694254556,32.0,145.55,18.56,-26.990000000000002
432695.8861906432,6424192.095087174,132.62860694254556,32.0,167.3,54.84,-26.990000000000002
432667.32120060286,6424173.703136653,132.61860694254557,31.990000000000002,139.55,35.24,-27.0
432605.4630843709,6424155.719289558,132.58860694254557,31.96,78.52,14.620000000000001,-27.03
432667.8091884826,6424225.880208894,132.57860694254558,31.950000000000003,137.8,87.39,-27.04
432666.5230576532,6424212.473029194,132.56860694254556,31.94,137.09,73.94,-27.05
432720.4949906913,6424228.383156291,132.56860694254556,31.94,190.33,92.15,-27.05
432598.7560371531,6424211.197947774,132.55860694254557,31.93,69.44,69.76,-27.060000000000002
432646.2717934054,6424223.371501398,132.55860694254557,31.93,116.39,83.96000000000001,-27.060000000000002
432640.04069026833,6424182.671272238,132.54860694254558,31.92,111.91,43.03,-27.07
432729.21663538314,6424166.67237187,132.54860694254558,31.92,201.69,30.87,-27.07
432601.33959166997,6424166.686208357,132.53860694254556,31.91,73.93,25.400000000000002,-27.080000000000002
432698.87208606466,6424186.571960475,132.51860694254557,31.89,170.52,49.45,-27.1
432676.6789922627,6424222.887086627,132.50860694254555,31.880000000000003,146.79,84.78,-27.11
432709.5792720136,6424178.115018411,132.49860694254556,31.87,181.58,41.46,-27.12
432678.6739513452,6424198.008649413,132.47860694254558,31.85,149.85,60.01,-27.14
432713.2432817847,6424225.001024133,132.46860694254556,31.84,183.23,88.46000000000001,-27.150000000000002
432614.57751214213,6424152.59555679,132.44860694254555,31.82,87.76,11.89,-27.17
432679.26142980735,6424159.227780816,132.44860694254555,31.82,152.1,21.29,-27.17
432687.4624187717,6424214.80722198,132.42860694254557,31.8,157.91,77.17,-27.19
432659.0373180668,6424209.70149481,132.40860694254556,31.78,129.73,70.85000000000001,-27.21
432700.73245168483,6424181.177218613,132.40860694254556,31.78,172.61,44.14,-27.21
432670.584716532,6424200.998294899,132.39860694254557,31.770000000000003,141.64000000000001,62.65,-27.22
432728.70891379204,6424224.56740377,132.38860694254558,31.76,198.70000000000002,88.69,-27.23
432631.280492321,6424224.595507853,132.36860694254557,31.740000000000002,101.36,84.54,-27.25
432636.15118457616,6424155.483057044,132.36860694254557,31.740000000000002,109.19,15.700000000000001,-27.25
432488.5422328598,6424205.078679567,132.33860694254557,31.71,-40.410000000000004,58.92,-27.28
432667.75044041936,6424187.66757553,132.33860694254557,31.71,139.38,49.21,-27.28
432668.4938784978,6424206.853343687,132.32860694254558,31.700000000000003,139.3,68.41,-27.29
432674.57344209554,6424209.044646145,132.31860694254556,31.69,145.28,70.86,-27.3
432681.32753951254,6424230.915125521,132.30860694254557,31.68,151.09,93.0,-27.310000000000002
432724.0318165069,6424255.516445127,132.30860694254557,31.68,192.70000000000002,119.41,-27.310000000000002
432604.27729452465,6424161.9058316,132.29860694254558,31.67,77.07000000000001,20.75,-27.32
432725.1923666933,6424178.085446014,132.29860694254558,31.67,197.18,42.1,-27.32
432597.5427079189,6424158.91188049,132.28860694254556,31.66,70.47,17.47,-27.330000000000002
432620.8045845067,6424155.891549776,132.27860694254557,31.650000000000002,93.84,15.450000000000001,-27.34
432698.34987211,6424225.940570972,132.26860694254557,31.64,168.31,88.76,-27.35
432731.72083646903,6424200.295913873,132.26860694254557,31.64,202.75,64.57000000000001,-27.35
432644.4227470477,6424209.908410089,132.24860694254556,31.62,115.12,70.43,-27.37
432690.1466155269,6424190.129412357,132.24860694254556,31.62,161.65,52.63,-27.37
432713.2911294251,6424186.473529916,132.24860694254556,31.62,184.93,49.97,-27.37
432720.47285663174,6424189.158021362,132.24860694254556,31.62,191.99,52.96,-27.37
432743.38434236834,6424170.978771617,132.24860694254556,31.62,215.66,35.78,-27.37
432674.76158978237,6424170.521139032,132.23860694254557,31.610000000000003,147.12,32.38,-27.38
432687.6787774235,6424175.541822593,132.22860694254558,31.6,159.81,37.95,-27.39
432736.3218710089,6424189.0282397065,132.20860694254557,31.580000000000002,207.83,53.51,-27.41
432685.2275528903,6424239.926168504,132.19860694254555,31.57,154.6,102.17,-27.42
432705.7036052329,6424241.959953269,132.19860694254555,31.57,174.97,105.08,-27.42
432729.40445227927,6424205.560091327,132.19860694254555,31.57,200.21,69.73,-27.42
432708.49499606213,6424197.859679604,132.18860694254556,31.560000000000002,179.65,61.14,-27.43
432676.5595734438,6424204.01484672,132.17860694254557,31.55,147.48,65.92,-27.44
432678.72747189447,6424237.032252982,132.16860694254558,31.540000000000003,148.23,99.0,-27.45
432722.7258233767,6424202.703867249,132.16860694254558,31.540000000000003,193.66,66.59,-27.45
432586.19083711243,6424167.5065956805,132.15860694254556,31.53,58.76,25.57,-27.46
432671.9361118688,6424214.993216501,132.15860694254556,31.53,142.39000000000001,76.69,-27.46
432629.2551278606,6424229.877221476,132.14860694254557,31.520000000000003,99.11,89.73,-27.47
432738.3419618608,6424183.856853724,132.13860694254558,31.51,210.07,48.43,-27.48
432691.24219933036,6424242.470579675,132.10860694254558,31.48,160.5,104.97,-27.51
432702.232215176,6424252.728725297,132.10860694254558,31.48,171.04,115.69,-27.51
432711.5714968268,6424211.470268976,132.10860694254558,31.48,182.14000000000001,74.87,-27.51
432663.8186158562,6424198.436092402,132.09860694254556,31.470000000000002,134.99,59.800000000000004,-27.52
432609.718992681,6424183.282136735,132.08860694254557,31.46,81.59,42.34,-27.53
432763.7228018223,6424155.582422468,132.06860694254556,31.44,236.64000000000001,21.27,-27.55
432752.79907940666,6424183.246319313,132.05860694254557,31.43,224.54,48.44,-27.560000000000002
432755.41599505633,6424157.700596532,132.05860694254557,31.43,228.25,23.03,-27.560000000000002
432727.4837130189,6424210.947415403,132.04860694254558,31.42,198.06,75.03,-27.57
432631.1702881175,6424204.771997693,132.02860694254557,31.400000000000002,102.10000000000001,64.73,-27.59
432655.21860151144,6424162.942240069,132.02860694254557,31.400000000000002,127.92,23.97,-27.59
432731.65256597195,6424180.050217067,132.02860694254557,31.400000000000002,203.55,44.34,-27.59
432677.1761707767,6424184.800729311,132.01860694254557,31.39,148.92000000000002,46.75,-27.6
432653.19521583413,6424206.979520984,132.00860694254555,31.380000000000003,124.01,67.88,-27.61
432631.7238070759,6424166.132715652,131.99860694254556,31.37,104.31,26.150000000000002,-27.62
432679.52725284075,6424218.821202753,131.98860694254557,31.360000000000003,149.81,80.84,-27.63
432700.62594988657,6424239.325277541,131.98860694254557,31.360000000000003,170.01,102.23,-27.63
432462.5671245554,6424175.435315241,131.96860694254556,31.34,-65.09,28.19,-27.650000000000002
432712.9521008,6424283.277120548,131.96860694254556,31.34,180.44,146.67000000000002,-27.650000000000002
432605.15145099425,6424232.873629581,131.95860694254557,31.330000000000002,74.9,91.69,-27.66
432667.5205722322,6424245.04021152,131.91860694254558,31.290000000000003,136.69,106.52,-27.7
432735.33307884826,6424169.722883193,131.91860694254558,31.290000000000003,207.67000000000002,34.18,-27.7
432647.77047773974,6424237.30004566,131.89860694254557,31.270000000000003,117.29,97.94,-27.72
432744.25107933494,6424185.575030281,131.86860694254557,31.240000000000002,215.9,50.4,-27.75
432581.47999766946,6424236.612185119,131.83860694254557,31.21,51.09,94.41,-27.78
432590.31874575047,6424156.409367636,131.82860694254558,31.200000000000003,63.36,14.66,-27.79
432672.0929250166,6424253.39181556,131.82860694254558,31.200000000000003,140.9,115.06,-27.79
432610.1591862854,6424164.1556647755,131.81860694254556,31.19,82.85000000000001,23.25,-27.8
432711.89766866143,6424153.542992915,131.81860694254556,31.19,184.95000000000002,17.01,-27.8
432485.7771622618,6424191.494759494,131.80860694254557,31.18,-42.59,45.230000000000004,-27.810000000000002
432649.06194382225,6424179.941897893,131.79860694254558,31.17,121.04,40.69,-27.82
432669.7643202221,6424239.949308363,131.79860694254558,31.17,139.15,101.53,-27.82
432674.9411270806,6424189.86123123,131.78860694254556,31.16,146.47,51.71,-27.830000000000002
432737.52348582004,6424202.098734029,131.78860694254556,31.16,208.47,66.62,-27.830000000000002
432467.04029528325,6424164.453387195,131.77860694254557,31.150000000000002,-60.15,17.41,-27.84
432497.2179650234,6424183.106420434,131.77860694254557,31.150000000000002,-30.8,37.34,-27.84
432724.1902428122,6424196.945770715,131.75860694254555,31.130000000000003,195.37,60.9,-27.86
432629.0574518838,6424210.347732896,131.74860694254556,31.12,99.75,70.21000000000001,-27.87
432599.49341958156,6424153.523269907,131.73860694254557,31.110000000000003,72.65,12.17,-27.88
432715.6371032758,6424181.898717713,131.73860694254557,31.110000000000003,187.47,45.5,-27.88
432718.80372203386,6424155.168331901,131.71860694254556,31.09,191.78,18.93,-27.900000000000002
432616.4022070557,6424166.890457577,131.69860694254555,31.07,88.97,26.25,-27.92
432689.1313335999,6424247.6258435715,131.69860694254555,31.07,158.17000000000002,110.03,-27.92
432685.3003125306,6424219.934657654,131.67860694254557,31.05,155.53,82.2,-27.94
432688.0504577896,6424195.394146227,131.67860694254557,31.05,159.33,57.800000000000004,-27.94
432714.2486626762,6424205.750200532,131.65860694254556,31.03,185.06,69.27,-27.96
432718.6176370396,6424194.672652833,131.65860694254556,31.03,189.9,58.39,-27.96
432653.06332710595,6424245.880963185,131.62860694254556,31.0,122.21000000000001,106.74000000000001,-27.990000000000002
432659.1105484975,6424170.832598025,131.62860694254556,31.0,131.47,32.02,-27.990000000000002
432638.5517457139,6424188.790752946,131.60860694254558,30.98,110.16,49.08,-28.01
432717.69205497386,6424214.150263,131.60860694254558,30.98,188.14000000000001,77.81,-28.01
432670.34922981,6424220.69651426,131.59860694254556,30.970000000000002,140.56,82.32000000000001,-28.02
432469.2177515591,6424177.872354521,131.57860694254558,30.950000000000003,-58.550000000000004,30.91,-28.04
432590.4314768734,6424175.592180037,131.55860694254557,30.93,62.65,33.83,-28.060000000000002
432716.1809804996,6424200.632628077,131.55860694254557,30.93,187.21,64.24,-28.060000000000002
432588.45924194145,6424181.412110397,131.52860694254557,30.900000000000002,60.43,39.56,-28.09
432672.33732338215,6424176.070204936,131.51860694254557,30.89,144.46,37.82,-28.1
432683.3082235775,6424225.525228431,131.50860694254555,30.880000000000003,153.3,87.7,-28.11
432559.95362059947,6424215.005436398,131.49860694254556,30.87,30.51,71.9,-28.12
432723.42323689687,6424190.502735567,131.48860694254557,30.860000000000003,194.88,54.43,-28.13
432676.5252748699,6424242.391621252,131.47860694254558,30.85,145.8,104.26,-28.14
432752.97676550236,6424163.600626972,131.47860694254558,30.85,225.56,28.82,-28.14
432580.04746918904,6424165.227949029,131.45860694254557,30.830000000000002,52.72,23.03,-28.16
432473.39904488635,6424166.852908705,131.44860694254555,30.82,-53.9,20.080000000000002,-28.17
432622.78377471474,6424208.064670308,131.44860694254555,30.82,93.58,67.66,-28.17
432646.32185030147,6424227.102787277,131.44860694254555,30.82,116.28,87.69,-28.17
432724.79728645977,6424216.91811154,131.44860694254555,30.82,195.12,80.88,-28.17
432624.868349749,6424182.942165518,131.43860694254556,30.810000000000002,96.74000000000001,42.65,-28.18
432726.2593921818,6424230.227654989,131.42860694254557,30.8,196.01,94.24,-28.19
432661.88574161654,6424203.7738913065,131.41860694254558,30.790000000000003,132.83,65.05,-28.2
432676.69855330815,6424262.052276749,131.41860694254558,30.790000000000003,145.13,123.91,-28.2
432739.8367405795,6424196.994838218,131.41860694254558,30.790000000000003,211.0,61.620000000000005,-28.2
432584.04730252526,6424192.421437832,131.40860694254556,30.78,55.550000000000004,50.370000000000005,-28.21
432708.50289463525,6424274.529871579,131.39860694254557,30.770000000000003,176.37,137.74,-28.22
432473.62845243013,6424345.457373299,131.38860694254558,30.76,-61.33,198.53,-28.23
432688.61619008234,6424285.993229816,131.37860694254556,30.75,156.01,148.34,-28.240000000000002
432700.6163837817,6424219.747677882,131.37860694254556,30.75,170.84,82.67,-28.240000000000002
432633.4139941527,6424218.568471273,131.36860694254557,30.740000000000002,103.75,78.61,-28.25
432635.6363464536,6424213.678670637,131.36860694254557,30.740000000000002,106.18,73.82000000000001,-28.25
432625.18347404123,6424221.76436531,131.34860694254556,30.720000000000002,95.39,81.45,-28.27
432637.967948958,6424207.603094142,131.34860694254556,30.720000000000002,108.77,67.85,-28.27
432659.77736327465,6424190.331940528,131.34860694254556,30.720000000000002,131.3,51.53,-28.27
432740.46105695463,6424177.9605552275,131.34860694254556,30.720000000000002,212.44,42.63,-28.27
432567.90641902725,6424231.689740315,131.33860694254557,30.71,37.74,88.91,-28.28
432735.1989998471,6424207.873728828,131.32860694254558,30.700000000000003,205.9,72.29,-28.29
432469.3058217032,6424158.470729754,131.31860694254556,30.69,-57.63,11.53,-28.3
432705.6907137583,6424189.191963597,131.31860694254556,30.69,177.22,52.36,-28.3
432702.37199662137,6424214.477542819,131.30860694254557,30.68,172.82,77.48,-28.310000000000002
432722.2200161985,6424163.869833734,131.30860694254557,30.68,194.82,27.77,-28.310000000000002
432644.53937550675,6424190.705743668,131.25860694254555,30.630000000000003,116.06,51.25,-28.36
432649.0341114585,6424160.405119106,131.24860694254556,30.62,121.85000000000001,21.17,-28.37
432680.7744913444,6424250.677021626,131.23860694254557,30.610000000000003,149.69,112.72,-28.38
432741.7280638538,6424191.388574201,131.23860694254557,30.610000000000003,213.13,56.1,-28.38
432742.0079379954,6424210.734368844,131.22860694254558,30.6,212.58,75.44,-28.39
432695.3825878737,6424269.2076210715,131.21860694254556,30.59,163.49,131.86,-28.400000000000002
432491.6335213872,6424161.435966142,131.20860694254557,30.580000000000002,-35.45,15.450000000000001,-28.41
432654.87103398796,6424221.070618653,131.18860694254556,30.560000000000002,125.08,82.03,-28.43
432582.94458664,6424211.736494591,131.17860694254557,30.55,53.620000000000005,69.62,-28.44
432501.6477418628,6424172.046281324,131.15860694254556,30.53,-25.900000000000002,26.48,-28.46
432704.80993966846,6424208.547539982,131.15860694254556,30.53,175.51,71.66,-28.46
432506.09818430024,6424160.534840836,131.14860694254557,30.520000000000003,-20.96,15.17,-28.47
432606.6572938148,6424227.614215413,131.14860694254557,30.520000000000003,76.63,86.5,-28.47
432652.9228870597,6424187.343135445,131.14860694254557,30.520000000000003,124.58,48.25,-28.47
432612.1622512911,6424158.354429511,131.10860694254558,30.48,85.10000000000001,17.54,-28.51
432622.39623570855,6424227.018725641,131.07860694254558,30.450000000000003,92.38,86.58,-28.54
432640.03237699537,6424221.1870603105,131.07860694254558,30.450000000000003,110.25,81.51,-28.54
432460.38164798217,6424161.596305445,131.06860694254556,30.44,-66.68,14.27,-28.55
432499.24259525305,6424157.986488658,131.06860694254556,30.44,-27.7,12.33,-28.55
432717.42454143683,6424272.0449936455,131.06860694254556,30.44,185.39000000000001,135.64000000000001,-28.55
432627.0639488434,6424216.138548526,131.05860694254557,30.43,97.51,75.91,-28.560000000000002
432691.95239557646,6424203.284075349,131.05860694254557,30.43,162.89000000000001,65.85,-28.560000000000002
432721.6958754114,6424241.203451755,131.05860694254557,30.43,190.98,105.01,-28.560000000000002
432692.1950407845,6424164.3978975555,131.04860694254558,30.42,164.8,27.01,-28.57
432444.73742611334,6424180.954993988,131.03860694254556,30.41,-83.14,32.94,-28.580000000000002
432733.27543241205,6424213.6615426075,131.03860694254556,30.41,203.73000000000002,77.99,-28.580000000000002
432715.55881244276,6424239.30488437,131.02860694254557,30.400000000000002,184.93,102.85000000000001,-28.59
432595.4510122134,6424164.746947677,131.01860694254557,30.39,68.13,23.21,-28.6
432711.98009659175,6424250.138318402,131.01860694254557,30.39,180.89000000000001,113.52,-28.6
432634.23315005,6424180.288127966,131.00860694254555,30.380000000000003,106.21000000000001,40.4,-28.61
432551.1728722151,6424198.386698245,130.99860694254556,30.37,22.45,54.92,-28.62
432635.32388080104,6424193.573575134,130.97860694254558,30.35,106.73,53.72,-28.64
432717.68940461386,6424234.609197308,130.96860694254556,30.34,187.26,98.25,-28.650000000000002
432572.232815219,6424239.441339891,130.95860694254557,30.330000000000002,41.730000000000004,96.84,-28.66
432601.0759376539,6424224.670856209,130.95860694254557,30.330000000000002,71.18,83.32000000000001,-28.66
432614.1631384434,6424210.566655576,130.95860694254557,30.330000000000002,84.86,69.79,-28.66
432542.65745537454,6424162.2986714775,130.94860694254555,30.32,15.49,18.5,-28.67
432706.60079851886,6424203.165790768,130.93860694254556,30.310000000000002,177.53,66.36,-28.68
432746.15890743065,6424179.187339621,130.90860694254556,30.28,218.08,44.1,-28.71
432490.612273576,6424180.317130114,130.88860694254558,30.26,-37.28,34.27,-28.73
432493.5683661302,6424155.677695932,130.88860694254558,30.26,-33.27,9.78,-28.73
432568.90879392927,6424192.780961813,130.88860694254558,30.26,40.410000000000004,50.08,-28.73
432641.89913319587,6424234.829557197,130.87860694254556,30.25,111.53,95.22,-28.740000000000002
432438.54384902545,6424179.138926024,130.86860694254557,30.240000000000002,-89.25,30.86,-28.75
432583.4703712798,6424230.981651138,130.86860694254557,30.240000000000002,53.32,88.87,-28.75
432627.8739296566,6424196.765992393,130.86860694254557,30.240000000000002,99.15,56.59,-28.75
432519.26917515654,6424166.105146022,130.85860694254558,30.23,-8.040000000000001,21.3,-28.76
432674.06134652195,6424248.182610553,130.85860694254558,30.23,143.09,109.94,-28.76
432687.60653638444,6424233.788503025,130.84860694254556,30.220000000000002,157.24,96.14,-28.77
432602.89578365494,6424219.4980561435,130.83860694254557,30.21,73.22,78.23,-28.78
432760.0172074109,6424166.491366967,130.83860694254557,30.21,232.47,32.01,-28.78
432603.09945505136,6424199.991377337,130.82860694254558,30.200000000000003,74.26,58.75,-28.79
432645.7045936602,6424242.8037010785,130.82860694254558,30.200000000000003,114.99000000000001,103.35000000000001,-28.79
432682.8686324836,6424245.1321164975,130.80860694254557,30.18,152.02,107.27,-28.810000000000002
432611.84212097066,6424177.94618075,130.79860694254558,30.17,83.94,37.1,-28.82
432616.7933940932,6424186.031290177,130.78860694254556,30.16,88.54,45.39,-28.830000000000002
432623.1402243469,6424169.9643350905,130.78860694254556,30.16,95.57000000000001,29.61,-28.830000000000002
432629.2421688852,6424171.744299375,130.77860694254557,30.150000000000002,101.59,31.650000000000002,-28.84
432705.47658077074,6424227.5764571745,130.77860694254557,30.150000000000002,175.36,90.7,-28.84
432687.39973555785,6424253.4554634765,130.76860694254557,30.14,156.19,115.78,-28.85
432656.47429328796,6424214.816111509,130.75860694254555,30.130000000000003,126.95,75.85000000000001,-28.86
432710.12319947185,6424217.137590636,130.75860694254555,30.130000000000003,180.45000000000002,80.47,-28.86
432581.3769560919,6424217.188735827,130.74860694254556,30.12,51.82,75.0,-28.87
432639.712246675,6424240.77881155,130.74860694254556,30.12,109.09,101.07000000000001,-28.87
432675.65934049326,6424281.214469648,130.74860694254556,30.12,143.27,143.01,-28.87
432724.0390564789,6424235.397626882,130.74860694254556,30.12,193.57,99.31,-28.87
432459.9231881188,6424180.763598278,130.72860694254558,30.1,-67.96000000000001,33.4,-28.89
432476.98325583164,6424213.512127859,130.71860694254556,30.09,-52.32,66.85,-28.900000000000002
432633.8396451594,6424160.626916056,130.71860694254556,30.09,106.66,20.740000000000002,-28.900000000000002
432717.2816642366,6424252.393042443,130.71860694254556,30.09,186.09,116.0,-28.900000000000002
432561.77671947103,6424189.854118131,130.70860694254557,30.080000000000002,33.410000000000004,46.85,-28.91
432697.66128061904,6424263.76489571,130.69860694254555,30.07,166.0,126.52,-28.92
432571.19588971307,6424187.067627158,130.68860694254556,30.060000000000002,42.94,44.47,-28.93
432598.7510565204,6424172.372444879,130.68860694254556,30.060000000000002,71.10000000000001,30.970000000000002,-28.93
432629.58957929316,6424191.4975726735,130.67860694254557,30.05,101.09,51.4,-28.94
432558.02151012595,6424162.530018829,130.66860694254558,30.040000000000003,30.830000000000002,19.39,-28.95
432655.45333274704,6424240.2332757795,130.66860694254558,30.040000000000003,124.84,101.2,-28.95
432575.45183583803,6424176.155078299,130.65860694254556,30.03,47.660000000000004,33.75,-28.96
432618.536834139,6424219.187025985,130.65860694254556,30.03,88.86,78.59,-28.96
432705.6253636251,6424169.947062213,130.64860694254557,30.020000000000003,177.98,33.13,-28.97
432618.2346168715,6424161.77717348,130.62860694254556,30.0,91.02,21.22,-28.990000000000002
432535.9978311014,6424198.8278639745,130.60860694254558,29.98,7.2700000000000005,54.71,-29.01
432557.9842516572,6424181.949481021,130.60860694254558,29.98,29.96,38.79,-29.01
432568.0961940075,6424211.392930579,130.59860694254556,29.970000000000002,38.800000000000004,68.64,-29.02
432571.13984638423,6424168.2727406435,130.59860694254556,29.970000000000002,43.69,25.69,-29.02
432583.10441304796,6424159.261367575,130.57860694254558,29.950000000000003,56.03,17.2,-29.04
432706.8375463523,6424280.736997734,130.56860694254556,29.94,174.44,143.87,-29.05
432510.0824939266,6424168.711501326,130.54860694254558,29.92,-17.330000000000002,23.51,-29.07
432730.9958605889,6424214.419996496,130.54860694254558,29.92,201.42000000000002,78.65,-29.07
432591.010600108,6424194.214476251,130.52860694254557,29.900000000000002,62.43,52.46,-29.09
